,수업년도,수업학기,수업번호,정원,수강,1,2,3,4,5,6,전체취소,정정취소,희망수업등록,증원인원,재수강인원
1552,2021,20,11893,30,27,1,4,9,5,7,22,21,3,43,0,1
1553,2021,20,10020,40,18,1,4,9,4,2,2,4,1,19,0,1
1554,2021,20,11547,58,25,1,4,8,13,6,65,72,10,59,0,
1555,2021,20,12084,40,30,1,4,8,7,6,19,17,0,41,0,
1556,2021,20,13047,50,48,1,4,7,9,4,53,30,0,75,0,
1557,2021,20,15364,170,36,1,4,7,8,10,88,82,0,63,0,
1558,2021,20,11775,50,37,1,4,7,7,8,41,31,1,57,0,
1559,2021,20,10329,27,21,1,4,7,6,4,10,11,0,23,0,5
1560,2021,20,10380,40,13,1,4,7,5,2,2,8,2,24,0,3
1561,2021,20,11620,70,44,1,4,6,11,8,24,10,0,43,0,1
1562,2021,20,13210,60,59,1,4,6,6,11,49,19,1,69,0,
1563,2021,20,15336,50,17,1,4,6,5,2,36,37,0,25,0,12
1564,2021,20,11319,40,25,1,4,6,4,6,10,6,2,34,0,
1565,2021,20,11428,70,19,1,4,5,2,8,35,36,0,36,0,2
1566,2021,20,10376,30,8,1,4,4,4,3,2,10,0,18,0,1
1567,2021,20,13070,12,12,1,4,4,2,3,1,3,0,22,0,1
1568,2021,20,11836,15,13,1,4,4,2,2,7,7,0,22,0,
1569,2021,20,15378,25,18,1,4,3,7,3,32,32,0,34,0,
1570,2021,20,11902,45,24,1,4,3,6,7,9,6,0,28,0,1
1571,2021,20,13119,27,21,1,4,3,5,5,11,8,1,30,0,4
1572,2021,20,15307,40,31,1,4,3,3,4,24,8,0,41,0,
1573,2021,20,12999,10,10,1,4,3,1,1,1,1,0,9,0,
1574,2021,20,12729,50,50,1,4,2,13,8,27,5,0,43,0,
1575,2021,20,13182,75,24,1,4,2,5,10,12,10,1,36,0,
1576,2021,20,10176,35,20,1,4,2,4,7,13,11,1,21,0,
1577,2021,20,12996,9,9,1,4,2,4,0,0,2,0,9,0,3
1578,2021,20,13072,13,13,1,4,2,3,2,4,3,0,15,0,4
1579,2021,20,12820,11,11,1,4,2,3,1,1,1,0,14,0,1
1580,2021,20,10992,30,8,1,4,2,2,0,6,7,0,11,0,2
1581,2021,20,11795,40,27,1,4,1,4,11,17,11,0,35,0,
1582,2021,20,10539,20,15,1,4,1,3,2,7,3,0,20,0,
1583,2021,20,10081,10,9,1,4,1,2,3,4,6,0,12,0,6
1584,2021,20,13055,15,15,1,4,1,0,1,10,2,0,24,2,1
1585,2021,20,10117,30,9,1,4,1,0,0,8,5,0,11,0,1
1586,2021,20,13346,40,41,1,3,20,8,3,13,7,0,57,1,
1587,2021,20,12207,30,32,1,3,16,4,3,8,3,0,34,2,1
1588,2021,20,13056,60,33,1,3,12,10,4,27,24,1,56,0,
1589,2021,20,10156,50,31,1,3,12,10,3,4,2,1,22,0,2
1590,2021,20,13405,30,25,1,3,11,9,5,19,23,1,32,0,
1591,2021,20,12616,40,39,1,3,10,13,6,13,7,0,46,0,1
1592,2021,20,10886,25,28,1,3,10,11,2,9,8,2,42,8,
1593,2021,20,11622,60,59,1,3,10,9,5,41,10,1,62,0,2
1594,2021,20,11306,40,37,1,3,10,8,6,32,23,2,56,10,3
1595,2021,20,11735,30,22,1,3,10,7,3,13,15,2,38,0,
1596,2021,20,10796,40,39,1,3,8,14,7,14,8,1,44,0,
1597,2021,20,12422,40,28,1,3,7,7,7,20,17,1,39,0,4
1598,2021,20,10838,50,46,1,3,6,9,16,55,44,3,64,0,6
1599,2021,20,12427,40,33,1,3,6,7,6,32,22,2,46,0,
1600,2021,20,15075,70,14,1,3,6,7,4,51,58,5,45,0,2
1601,2021,20,11649,50,25,1,3,6,4,6,12,7,0,27,0,5
1602,2021,20,11248,45,28,1,3,6,4,3,13,2,0,19,0,
1603,2021,20,13276,31,31,1,3,6,2,1,18,0,0,26,0,
1604,2021,20,12137,30,31,1,3,5,10,5,8,1,1,32,2,
1605,2021,20,11988,20,13,1,3,5,6,3,14,19,2,24,0,16
1606,2021,20,15439,90,21,1,3,5,5,4,5,2,0,15,0,1
1607,2021,20,11088,20,13,1,3,5,4,1,5,7,1,16,0,1
1608,2021,20,12658,20,20,1,3,5,3,3,13,8,0,25,0,
1609,2021,20,10091,60,18,1,3,5,3,3,4,1,1,26,0,1
1610,2021,20,10371,20,12,1,3,5,3,1,4,5,0,12,0,4
1611,2021,20,15232,30,28,1,3,5,2,5,23,11,2,34,0,
1612,2021,20,12812,11,9,1,3,5,1,1,1,3,0,5,0,
1613,2021,20,11075,10,10,1,3,5,1,0,3,3,0,13,0,2
1614,2021,20,11033,45,45,1,3,4,11,4,23,1,0,45,0,
1615,2021,20,11909,22,19,1,3,4,10,1,2,3,0,23,0,1
1616,2021,20,11648,45,5,1,3,4,9,4,11,27,6,23,0,2
1617,2021,20,11289,30,37,1,3,4,8,7,23,9,1,44,8,
1618,2021,20,12193,40,11,1,3,4,8,3,6,14,0,21,0,1
1619,2021,20,12005,40,19,1,3,4,5,4,13,11,0,21,3,
1620,2021,20,11957,30,7,1,3,4,2,3,22,28,5,24,0,
1621,2021,20,10429,18,17,1,3,4,2,2,7,2,1,27,0,1
1622,2021,20,10540,70,64,1,3,3,20,23,28,14,6,78,0,
1623,2021,20,13064,30,24,1,3,3,9,4,13,9,1,32,0,
1624,2021,20,13240,60,29,1,3,3,5,5,49,37,0,43,0,1
1625,2021,20,10506,45,19,1,3,3,3,4,11,6,2,22,0,
1626,2021,20,11372,40,21,1,3,3,2,7,14,9,0,23,0,
1627,2021,20,13305,40,15,1,3,3,2,2,4,0,0,14,0,
1628,2021,20,10007,70,8,1,3,3,2,1,7,10,1,17,0,
1629,2021,20,10116,20,10,1,3,3,2,0,5,4,0,12,0,4
1630,2021,20,10563,60,35,1,3,2,8,7,20,6,0,43,0,1
1631,2021,20,12076,60,37,1,3,2,7,3,43,27,1,43,0,
1632,2021,20,13137,20,21,1,3,2,5,4,9,3,0,21,1,8
1633,2021,20,13418,20,20,1,3,2,4,1,16,7,0,21,0,3
1634,2021,20,10417,17,16,1,3,2,3,3,4,0,0,28,0,9
1635,2021,20,11786,10,9,1,3,2,3,1,1,2,0,13,0,
1636,2021,20,12777,10,9,1,3,2,2,1,0,0,0,7,0,8
1637,2021,20,10346,30,16,1,3,2,0,1,20,11,0,20,0,2
1638,2021,20,10132,25,8,1,3,2,0,1,3,2,0,9,0,1
1639,2021,20,11812,40,39,1,3,1,7,12,17,2,0,41,5,
1640,2021,20,10505,55,26,1,3,1,6,10,11,6,0,29,0,2
1641,2021,20,13031,25,22,1,3,1,4,5,22,14,0,23,0,
1642,2021,20,11973,15,15,1,3,1,3,4,7,4,0,20,2,
1643,2021,20,10349,20,10,1,3,1,3,3,10,11,0,17,0,1
1644,2021,20,11743,50,13,1,3,1,2,3,22,19,0,18,0,1
1645,2021,20,12691,20,20,1,3,1,1,3,18,7,0,26,0,2
1646,2021,20,13285,20,10,1,3,1,1,1,15,12,0,14,0,2
1647,2021,20,10019,8,8,1,3,1,1,1,2,1,0,9,0,
1648,2021,20,13293,40,12,1,3,1,1,0,7,1,0,11,1,1
1649,2021,20,12475,33,21,1,3,1,0,4,28,16,1,29,0,
1650,2021,20,11399,15,3,1,3,0,2,1,7,11,0,6,0,1
1651,2021,20,10410,50,48,1,2,22,17,2,5,1,0,23,0,
1652,2021,20,11401,70,67,1,2,13,24,12,16,4,0,64,0,
1653,2021,20,12139,40,27,1,2,10,4,3,14,7,1,32,0,1
1654,2021,20,10559,50,43,1,2,9,9,7,35,20,0,56,0,1
1655,2021,20,12428,40,39,1,2,9,8,3,32,16,0,47,0,
1656,2021,20,11259,40,28,1,2,9,6,1,11,2,0,22,0,
1657,2021,20,12939,50,41,1,2,8,9,10,23,12,0,47,0,7
1658,2021,20,12842,70,58,1,2,8,3,14,78,48,3,70,0,2
1659,2021,20,15053,24,21,1,2,7,4,4,35,32,0,40,0,1
1660,2021,20,13174,60,43,1,2,6,10,11,37,24,1,64,0,2
1661,2021,20,12838,51,51,1,2,6,10,11,33,12,0,112,0,3
1662,2021,20,12044,23,10,1,2,6,5,4,13,21,0,24,0,
1663,2021,20,12186,51,49,1,2,5,13,16,22,10,2,43,0,
1664,2021,20,12553,60,58,1,2,5,8,16,28,2,0,59,2,
1665,2021,20,12797,40,41,1,2,5,8,11,41,27,0,47,2,
1666,2021,20,13208,60,54,1,2,5,7,12,77,54,0,57,0,1
1667,2021,20,12558,50,49,1,2,5,5,10,35,9,0,42,0,
1668,2021,20,10315,20,18,1,2,5,5,6,11,12,2,19,0,
1669,2021,20,15031,25,17,1,2,5,4,7,34,36,3,25,0,
1670,2021,20,15038,24,22,1,2,5,4,5,43,38,0,42,0,
1671,2021,20,12856,23,22,1,2,5,2,5,9,2,0,39,0,
1672,2021,20,10783,55,50,1,2,4,9,13,27,6,0,51,3,5
1673,2021,20,12621,40,36,1,2,4,9,4,19,3,0,36,0,
1674,2021,20,11225,45,34,1,2,4,8,13,7,1,0,32,0,
1675,2021,20,13280,32,34,1,2,4,5,6,27,11,0,37,3,
1676,2021,20,11913,28,24,1,2,4,5,4,21,13,0,31,0,
1677,2021,20,12215,30,23,1,2,4,4,7,25,20,3,31,0,2
1678,2021,20,15417,200,14,1,2,4,4,6,22,25,0,40,0,
1679,2021,20,11382,30,26,1,2,4,3,6,14,4,0,29,0,
1680,2021,20,12685,20,18,1,2,4,3,5,13,10,0,30,0,
1681,2021,20,10046,9,9,1,2,4,3,0,0,1,0,11,0,
1682,2021,20,11813,27,21,1,2,4,2,6,14,8,2,29,0,
1683,2021,20,10082,40,27,1,2,4,2,3,27,12,0,29,0,
1684,2021,20,10180,30,29,1,2,4,0,3,23,4,2,39,1,
1685,2021,20,10532,70,61,1,2,3,8,12,51,16,0,75,0,
1686,2021,20,11918,8,15,1,2,3,5,3,1,0,0,16,0,3
1687,2021,20,10981,106,82,1,2,3,4,6,69,3,0,48,0,1
1688,2021,20,10548,60,22,1,2,3,4,5,13,6,1,28,0,1
1689,2021,20,10293,60,15,1,2,3,4,2,13,10,0,15,0,3
1690,2021,20,10809,40,17,1,2,3,3,6,16,14,5,28,0,
1691,2021,20,15030,25,11,1,2,3,3,5,18,21,0,24,0,
1692,2021,20,12865,16,16,1,2,3,3,5,4,2,0,20,0,
1693,2021,20,11301,40,23,1,2,3,3,4,18,8,1,26,10,3
1694,2021,20,11029,35,20,1,2,3,3,4,9,2,0,23,0,
1695,2021,20,11331,20,15,1,2,3,3,3,7,4,1,17,0,
1696,2021,20,11440,13,12,1,2,3,3,1,6,4,0,20,0,3
1697,2021,20,12772,11,12,1,2,3,3,1,5,3,0,17,1,
1698,2021,20,10336,20,8,1,2,3,2,2,2,4,0,9,0,
1699,2021,20,11139,40,29,1,2,3,1,6,16,0,0,21,0,
1700,2021,20,12955,25,20,1,2,3,1,4,9,0,0,21,0,
1701,2021,20,10127,16,8,1,2,3,0,3,1,3,0,15,0,
1702,2021,20,15126,50,17,1,2,3,0,1,38,28,1,33,0,
1703,2021,20,10142,20,8,1,2,3,0,0,4,2,0,10,0,1
1704,2021,20,11928,47,40,1,2,2,14,13,30,22,1,47,0,
1705,2021,20,10754,40,40,1,2,2,11,17,9,2,0,40,0,1
1706,2021,20,10309,30,17,1,2,2,8,1,10,7,0,19,0,1
1707,2021,20,10898,15,13,1,2,2,7,5,18,22,0,20,0,
1708,2021,20,11344,25,15,1,2,2,7,4,12,13,1,22,0,
1709,2021,20,12595,35,26,1,2,2,6,9,11,5,0,39,0,
1710,2021,20,12807,19,22,1,2,2,6,7,11,7,0,34,3,
1711,2021,20,13096,13,15,1,2,2,4,4,2,0,0,31,2,
1712,2021,20,13216,60,19,1,2,2,4,3,26,22,0,29,0,
1713,2021,20,15082,90,9,1,2,2,3,4,38,41,4,25,0,
1714,2021,20,11444,20,14,1,2,2,3,4,28,26,3,36,0,
1715,2021,20,10261,70,17,1,2,2,3,3,37,31,2,35,0,
1716,2021,20,13102,13,15,1,2,2,3,3,6,2,0,27,2,
1717,2021,20,15482,15,15,1,2,2,3,1,13,7,0,20,0,
1718,2021,20,12519,20,17,1,2,2,3,1,10,2,0,23,0,1
1719,2021,20,10579,8,11,1,2,2,3,0,3,0,0,15,5,
1720,2021,20,15359,40,17,1,2,2,2,5,43,38,0,23,0,
1721,2021,20,12669,20,20,1,2,2,2,4,24,15,0,42,0,
1722,2021,20,11982,15,10,1,2,2,2,2,11,10,0,12,0,
1723,2021,20,11577,60,5,1,2,2,2,1,17,20,1,10,0,
1724,2021,20,13334,22,22,1,2,2,1,12,5,1,0,28,0,
1725,2021,20,13004,10,12,1,2,2,1,2,4,0,0,14,2,
1726,2021,20,10077,10,5,1,2,2,0,2,1,3,0,9,0,
1727,2021,20,10997,25,6,1,2,2,0,1,1,1,0,8,0,1
1728,2021,20,13365,18,18,1,2,1,9,1,7,3,0,17,0,
1729,2021,20,11364,40,23,1,2,1,7,7,9,4,0,17,0,
1730,2021,20,11970,50,34,1,2,1,7,4,25,6,0,35,0,3
1731,2021,20,10704,50,19,1,2,1,5,8,47,45,1,32,0,
1732,2021,20,11346,45,30,1,2,1,5,7,24,10,2,32,0,
1733,2021,20,12752,12,12,1,2,1,5,1,4,2,0,15,0,2
1734,2021,20,10595,36,29,1,2,1,3,14,8,0,0,32,0,2
1735,2021,20,13168,50,14,1,2,1,3,6,33,32,0,30,0,4
1736,2021,20,13379,30,14,1,2,1,3,3,16,12,2,20,10,
1737,2021,20,12554,34,30,1,2,1,2,6,23,5,0,33,0,
1738,2021,20,10780,40,26,1,2,1,2,3,22,5,0,31,0,1
1739,2021,20,15264,30,11,1,2,1,2,3,17,15,1,18,0,1
1740,2021,20,11321,30,14,1,2,1,2,3,5,0,0,13,0,12
1741,2021,20,11027,35,8,1,2,1,2,1,4,3,0,11,0,2
1742,2021,20,11290,30,10,1,2,1,2,0,11,7,0,10,0,1
1743,2021,20,13242,60,11,1,2,1,1,6,20,24,0,17,0,1
1744,2021,20,11097,20,13,1,2,1,1,3,10,5,0,16,0,
1745,2021,20,13300,35,18,1,2,1,1,2,12,1,0,17,0,11
1746,2021,20,10025,25,13,1,2,1,0,1,9,1,0,14,0,3
1747,2021,20,10120,35,8,1,2,1,0,0,5,1,0,9,0,
1748,2021,20,11323,30,25,1,2,0,7,4,13,2,0,27,0,
1749,2021,20,13271,35,28,1,2,0,5,8,30,18,2,38,0,
1750,2021,20,12655,20,19,1,2,0,4,3,14,5,0,44,0,4
1751,2021,20,11052,10,8,1,2,0,3,2,2,2,0,9,0,
1752,2021,20,12932,10,10,1,2,0,3,0,4,0,0,13,0,1
1753,2021,20,11026,35,13,1,2,0,2,1,7,0,0,17,0,
1754,2021,20,15386,40,11,1,2,0,0,1,15,8,0,16,0,
1755,2021,20,13294,40,12,1,2,0,0,0,12,3,2,14,0,
1756,2021,20,10971,106,104,1,1,12,21,29,41,1,0,67,0,3
1757,2021,20,10744,45,34,1,1,9,7,11,19,14,1,31,0,
1758,2021,20,12665,20,20,1,1,9,3,5,6,5,0,41,0,2
1759,2021,20,10793,40,23,1,1,8,10,6,16,19,4,37,0,
1760,2021,20,10680,45,19,1,1,8,8,8,6,13,0,39,0,
1761,2021,20,12592,50,28,1,1,8,7,8,14,11,2,45,0,
1762,2021,20,15472,300,78,1,1,8,0,8,71,11,1,72,0,
1763,2021,20,11818,35,25,1,1,7,7,6,14,11,5,32,0,3
1764,2021,20,13217,60,45,1,1,7,6,11,56,40,2,65,0,
1765,2021,20,13125,20,20,1,1,7,6,2,3,0,0,24,0,2
1766,2021,20,10388,20,13,1,1,7,0,2,7,9,2,22,0,2
1767,2021,20,12040,40,35,1,1,6,7,7,29,16,1,41,0,
1768,2021,20,13395,15,16,1,1,6,4,4,7,10,0,14,2,
1769,2021,20,13176,75,76,1,1,5,13,9,71,25,1,90,2,1
1770,2021,20,10562,60,42,1,1,5,10,7,22,5,0,49,0,
1771,2021,20,10605,41,30,1,1,5,9,7,12,5,0,32,0,4
1772,2021,20,10679,45,43,1,1,5,7,8,25,4,1,61,0,
1773,2021,20,13234,70,17,1,1,5,6,7,30,33,0,34,0,
1774,2021,20,12623,40,27,1,1,5,5,6,20,11,0,35,0,
1775,2021,20,10993,20,18,1,1,5,4,2,5,0,0,16,0,
1776,2021,20,12855,19,19,1,1,5,3,4,7,2,0,35,0,
1777,2021,20,11386,25,20,1,1,5,3,2,13,5,1,21,0,1
1778,2021,20,12998,10,10,1,1,5,0,3,1,1,0,10,0,
1779,2021,20,10989,40,30,1,1,4,11,2,23,12,1,33,0,2
1780,2021,20,11879,25,27,1,1,4,8,3,16,6,1,38,3,
1781,2021,20,11727,30,18,1,1,4,8,2,18,16,0,28,0,
1782,2021,20,10353,40,15,1,1,4,3,6,3,3,0,16,0,1
1783,2021,20,12818,11,11,1,1,4,2,1,2,0,0,12,0,1
1784,2021,20,12098,50,20,1,1,3,10,6,14,15,2,31,0,4
1785,2021,20,12801,18,19,1,1,3,7,6,17,16,0,21,1,
1786,2021,20,10569,42,27,1,1,3,6,7,21,12,0,34,0,
1787,2021,20,13113,27,23,1,1,3,5,8,41,36,1,30,0,
1788,2021,20,12355,20,15,1,1,3,4,5,8,7,3,20,0,
1789,2021,20,11858,20,13,1,1,3,4,2,13,11,3,25,0,3
1790,2021,20,10801,40,16,1,1,3,4,2,12,7,0,20,0,
1791,2021,20,11135,40,12,1,1,3,4,0,7,4,0,8,0,
1792,2021,20,12149,40,23,1,1,3,3,6,18,9,0,28,1,
1793,2021,20,13087,11,11,1,1,3,3,2,1,0,0,14,0,
1794,2021,20,12860,16,15,1,1,3,2,3,5,0,0,20,0,6
1795,2021,20,12892,22,19,1,1,3,2,2,22,12,0,26,3,
1796,2021,20,12153,9,9,1,1,3,2,2,3,3,0,13,0,
1797,2021,20,15175,60,11,1,1,3,2,1,34,31,2,36,0,
1798,2021,20,12936,10,10,1,1,3,2,1,2,0,0,16,0,
1799,2021,20,12942,11,9,1,1,3,1,3,1,1,0,8,0,
1800,2021,20,13011,20,17,1,1,3,1,2,9,0,0,20,0,
1801,2021,20,11846,50,30,1,1,3,1,1,47,24,1,39,0,1
1802,2021,20,13028,20,14,1,1,3,1,0,9,1,0,13,0,
1803,2021,20,10320,15,6,1,1,3,0,1,8,8,1,9,0,
1804,2021,20,13038,40,25,1,1,2,8,6,20,13,2,34,10,1
1805,2021,20,12611,35,35,1,1,2,7,13,12,1,0,42,0,
1806,2021,20,13030,25,14,1,1,2,7,7,18,22,4,21,0,2
1807,2021,20,12638,20,18,1,1,2,7,4,30,27,2,29,0,2
1808,2021,20,15306,40,24,1,1,2,7,4,20,11,1,43,0,
1809,2021,20,11630,70,31,1,1,2,6,6,25,16,1,39,0,
1810,2021,20,10607,40,34,1,1,2,5,17,10,2,1,32,0,
1811,2021,20,10982,108,104,1,1,2,4,11,85,0,0,64,0,5
1812,2021,20,12496,40,19,1,1,2,4,3,25,17,0,24,0,
1813,2021,20,11937,30,13,1,1,2,4,3,7,5,0,16,0,1
1814,2021,20,12964,14,14,1,1,2,4,2,4,0,0,18,0,
1815,2021,20,12014,20,14,1,1,2,2,4,15,11,0,17,0,2
1816,2021,20,10146,20,5,1,1,2,2,1,3,5,0,9,0,6
1817,2021,20,11022,35,15,1,1,2,1,4,9,3,0,17,0,
1818,2021,20,13136,20,11,1,1,2,1,4,6,4,0,14,0,1
1819,2021,20,13323,40,18,1,1,2,1,2,35,24,4,34,0,
1820,2021,20,12632,40,25,1,1,2,0,4,23,6,0,32,0,
1821,2021,20,11976,25,12,1,1,2,0,2,23,17,0,14,0,
1822,2021,20,11375,10,7,1,1,2,0,1,3,1,0,6,0,
1823,2021,20,11654,40,29,1,1,1,5,9,40,28,1,32,0,
1824,2021,20,11124,20,22,1,1,1,5,5,10,1,0,22,10,
1825,2021,20,15210,40,16,1,1,1,4,5,39,35,1,23,0,1
1826,2021,20,12680,20,20,1,1,1,4,3,41,31,0,31,0,
1827,2021,20,10135,40,12,1,1,1,4,2,9,6,0,11,0,
1828,2021,20,12933,10,10,1,1,1,4,1,5,3,0,13,0,
1829,2021,20,11941,20,18,1,1,1,3,5,17,10,0,21,0,
1830,2021,20,12464,30,12,1,1,1,1,5,10,7,0,17,0,
1831,2021,20,11158,20,17,1,1,1,1,2,11,0,0,16,0,
1832,2021,20,11314,11,10,1,1,1,1,2,8,4,1,14,0,
1833,2021,20,11285,15,13,1,1,1,1,1,20,12,1,21,0,6
1834,2021,20,12004,20,9,1,1,1,1,0,22,17,2,10,0,4
1835,2021,20,12075,20,20,1,1,1,0,2,27,12,0,37,0,
1836,2021,20,13146,8,10,1,1,1,0,0,13,6,0,7,3,
1837,2021,20,13034,11,8,1,1,1,0,0,10,5,0,13,0,1
1838,2021,20,12740,45,14,1,1,0,5,8,33,34,1,19,5,
1839,2021,20,12022,40,11,1,1,0,5,2,2,0,0,10,0,
1840,2021,20,11388,25,16,1,1,0,4,3,14,7,0,19,0,
1841,2021,20,12898,8,10,1,1,0,4,2,4,2,0,17,3,
1842,2021,20,15489,15,12,1,1,0,4,1,21,16,1,22,0,
1843,2021,20,11168,20,15,1,1,0,4,0,11,2,0,12,0,1
1844,2021,20,13320,40,13,1,1,0,3,1,18,11,0,15,0,
1845,2021,20,10746,9,9,1,1,0,2,2,8,5,0,11,0,
1846,2021,20,11847,40,25,1,1,0,2,1,40,20,0,35,0,1
1847,2021,20,15115,40,13,1,1,0,1,0,29,19,1,22,0,5
1848,2021,20,11002,30,8,1,1,0,0,5,4,3,0,10,0,
1849,2021,20,12650,20,7,1,1,0,0,3,16,14,0,19,0,
1850,2021,20,15412,20,8,1,1,0,0,3,14,11,0,11,0,2
1851,2021,20,13304,40,10,1,1,0,0,3,5,0,0,8,0,
1852,2021,20,15151,90,57,1,0,9,8,6,88,55,0,64,0,
1853,2021,20,13415,30,28,1,0,8,9,6,14,10,1,60,0,
1854,2021,20,12123,40,31,1,0,6,9,7,16,8,0,44,0,
1855,2021,20,11234,55,39,1,0,5,13,4,23,7,1,40,0,
1856,2021,20,12184,22,22,1,0,5,8,6,2,0,0,35,0,
1857,2021,20,12115,35,17,1,0,5,7,10,31,37,0,27,15,
1858,2021,20,13416,9,9,1,0,5,3,1,0,1,0,9,0,
1859,2021,20,12847,70,62,1,0,4,17,10,51,21,2,63,0,
1860,2021,20,11121,25,17,1,0,4,4,7,3,2,0,19,0,
1861,2021,20,11190,30,16,1,0,4,4,2,7,2,1,16,0,
1862,2021,20,11036,30,23,1,0,4,1,7,10,0,0,24,0,12
1863,2021,20,10061,20,10,1,0,4,1,2,8,9,0,14,0,
1864,2021,20,11903,45,22,1,0,3,5,8,12,7,0,26,0,
1865,2021,20,10776,40,13,1,0,3,5,4,14,14,1,18,0,
1866,2021,20,11322,20,17,1,0,2,8,2,26,22,2,46,0,
1867,2021,20,10935,45,42,1,0,2,7,10,29,7,0,50,0,7
1868,2021,20,11055,22,23,1,0,2,6,5,9,0,0,24,1,
1869,2021,20,10727,35,30,1,0,2,4,9,24,10,0,34,0,
1870,2021,20,12613,38,18,1,0,2,4,6,17,12,0,25,0,
1871,2021,20,13413,30,14,1,0,2,4,2,23,18,1,19,0,1
1872,2021,20,11282,20,20,1,0,2,3,2,18,6,0,44,0,
1873,2021,20,12138,30,19,1,0,2,2,4,17,7,1,24,0,1
1874,2021,20,11176,20,13,1,0,2,2,1,8,1,1,13,0,
1875,2021,20,15100,50,14,1,0,2,1,4,37,31,0,23,0,4
1876,2021,20,13103,13,15,1,0,2,0,2,10,0,0,20,2,
1877,2021,20,10129,10,7,1,0,2,0,0,5,1,0,11,0,
1878,2021,20,11952,30,29,1,0,1,5,4,23,5,4,32,4,
1879,2021,20,13282,15,13,1,0,1,5,4,9,7,0,17,0,
1880,2021,20,12640,20,19,1,0,1,4,6,9,2,1,32,0,
1881,2021,20,11583,40,39,1,0,1,4,3,71,41,1,49,0,
1882,2021,20,10185,20,9,1,0,1,4,2,5,4,2,12,0,
1883,2021,20,11044,30,15,1,0,1,3,3,11,4,0,17,0,3
1884,2021,20,15022,20,17,1,0,1,3,2,39,29,2,26,0,1
1885,2021,20,13033,10,10,1,0,1,3,0,6,1,0,14,0,3
1886,2021,20,13154,15,15,1,0,1,2,0,14,3,0,15,0,1
1887,2021,20,15019,20,19,1,0,1,1,7,24,15,1,25,0,7
1888,2021,20,12931,10,10,1,0,1,1,4,4,1,0,11,0,2
1889,2021,20,10779,40,11,1,0,1,0,4,6,1,0,12,0,1
1890,2021,20,11116,25,14,1,0,1,0,2,13,3,0,14,0,
1891,2021,20,12025,40,16,1,0,1,0,2,13,1,0,11,0,2
1892,2021,20,10324,5,1,1,0,1,0,1,0,2,0,2,0,7
1893,2021,20,11868,10,4,1,0,1,0,0,5,3,0,5,0,3
1894,2021,20,11699,60,8,1,0,0,6,5,17,21,1,19,0,
1895,2021,20,11983,15,10,1,0,0,5,3,10,9,1,17,0,
1896,2021,20,15125,70,10,1,0,0,4,6,31,32,0,24,0,1
1897,2021,20,11943,35,34,1,0,0,3,5,29,4,1,34,2,1
1898,2021,20,13424,20,8,1,0,0,2,0,6,1,0,12,0,
1899,2021,20,11262,25,17,1,0,0,1,1,21,7,1,16,0,
1900,2021,20,11995,20,12,1,0,0,1,1,12,3,0,14,0,1
1901,2021,20,10147,25,5,1,0,0,1,1,5,3,0,10,0,
1902,2021,20,12024,20,9,1,0,0,1,0,19,12,1,9,0,3
1903,2021,20,11169,20,18,1,0,0,0,3,13,0,0,13,0,4
1904,2021,20,11211,25,20,1,0,0,0,2,17,0,0,19,0,
1905,2021,20,11992,15,12,1,0,0,0,2,11,2,0,13,0,
1906,2021,20,11393,5,1,1,0,0,0,0,3,3,0,2,0,1
1907,2021,20,11708,75,74,0,16,14,16,15,33,20,2,106,1,1
1908,2021,20,11734,55,36,0,11,9,8,13,21,26,0,52,0,
1909,2021,20,13241,70,68,0,10,8,17,15,58,40,3,126,1,
1910,2021,20,10620,50,50,0,9,14,11,12,5,1,0,73,0,
1911,2021,20,12557,50,50,0,9,8,14,11,13,5,0,65,0,2
1912,2021,20,12002,42,41,0,8,10,7,4,13,1,1,42,0,
1913,2021,20,10387,20,9,0,8,2,4,0,0,8,0,20,0,
1914,2021,20,11840,13,13,0,8,2,1,0,4,2,0,17,0,9
1915,2021,20,13088,11,15,0,8,2,1,0,4,0,0,18,4,1
1916,2021,20,12556,35,35,0,7,10,8,11,8,9,0,45,0,
1917,2021,20,11433,80,58,0,7,4,9,22,20,4,0,60,0,
1918,2021,20,10012,60,17,0,7,3,6,1,12,12,0,22,0,
1919,2021,20,10193,60,13,0,7,3,3,5,5,10,0,20,0,1
1920,2021,20,10407,50,48,0,6,16,7,14,6,1,0,22,0,
1921,2021,20,12846,78,76,0,6,13,18,19,28,8,2,112,0,1
1922,2021,20,10755,40,39,0,6,12,2,5,24,10,1,47,5,
1923,2021,20,13355,50,42,0,6,11,7,9,13,4,0,52,0,
1924,2021,20,13058,50,56,0,6,9,11,11,47,28,1,93,8,
1925,2021,20,13204,70,69,0,6,8,2,15,55,17,1,88,0,2
1926,2021,20,10678,46,45,0,6,7,14,8,17,7,1,61,0,
1927,2021,20,12102,50,28,0,6,7,3,12,29,29,8,46,0,
1928,2021,20,10188,60,34,0,6,7,3,6,30,18,0,42,0,
1929,2021,20,12645,20,20,0,6,6,3,2,5,2,0,35,0,
1930,2021,20,10806,30,24,0,6,3,7,6,10,8,1,27,0,3
1931,2021,20,13393,12,14,0,6,3,1,1,4,1,0,15,2,
1932,2021,20,12226,54,47,0,5,17,16,4,5,0,0,36,0,
1933,2021,20,10629,65,60,0,5,17,7,8,34,11,1,69,0,1
1934,2021,20,10249,60,30,0,5,13,13,12,42,55,1,43,0,1
